Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Sales,Cost,Profit
ORD00697,2024-12-25,CUST0246,Customer_237,East,Odisha,Clothing,Jeans,1,835,578.32,256.68
ORD00698,2025-02-19,CUST0055,Customer_167,South,Tamil Nadu,Furniture,Bookshelf,10,13430,9433.03,3996.97
ORD00699,2024-09-01,CUST0125,Customer_281,North,Punjab,Clothing,Jacket,8,28664,20843.34,7820.66
ORD00700,2025-12-11,CUST0221,Customer_223,South,Tamil Nadu,Clothing,T-Shirt,2,6182,3786.3,2395.7
ORD00701,2024-03-20,CUST0294,Customer_250,East,Bihar,Home & Kitchen,Water Bottle,4,6868,5142.65,1725.35
ORD00702,2025-03-31,CUST0091,Customer_158,North,Haryana,Home & Kitchen,Mixer Grinder,8,23720,16996.0,6724.0
ORD00703,2025-10-22,CUST0032,Customer_047,West,Maharashtra,Home & Kitchen,Mixer Grinder,2,6808,4413.1,2394.9
ORD00704,2025-04-08,CUST0273,Customer_150,South,Karnataka,Home & Kitchen,Mixer Grinder,1,1501,1123.14,377.86
ORD00705,2024-11-20,CUST0154,Customer_292,West,Rajasthan,Home & Kitchen,Mixer Grinder,8,15216,9307.6,5908.4
ORD00706,2025-09-18,CUST0262,Customer_207,East,Odisha,Home & Kitchen,Water Bottle,6,6186,4483.72,1702.28
ORD00707,2024-01-01,CUST0287,Customer_184,South,Tamil Nadu,Electronics,Laptop,6,28776,24182.48,4593.52
ORD00708,2025-02-07,CUST0163,Customer_196,North,Punjab,Electronics,Laptop,4,15344,11671.67,3672.33
ORD00709,2025-05-01,CUST0072,Customer_097,West,Gujarat,Clothing,T-Shirt,9,18270,13679.59,4590.41
ORD00710,2025-11-17,CUST0065,Customer_069,West,Gujarat,Clothing,T-Shirt,3,7989,6784.55,1204.45
ORD00711,2025-05-13,CUST0224,Customer_070,North,Delhi,Home & Kitchen,Cookware Set,1,1479,1133.51,345.49
ORD00712,2025-12-13,CUST0218,Customer_093,North,Delhi,Home & Kitchen,Cookware Set,7,28245,23106.52,5138.48
ORD00713,2024-08-19,CUST0096,Customer_218,West,Rajasthan,Clothing,T-Shirt,9,35874,23871.08,12002.92
ORD00714,2025-07-13,CUST0296,Customer_188,North,Haryana,Clothing,Jeans,4,17640,11126.87,6513.13
ORD00715,2025-05-08,CUST0041,Customer_073,North,Delhi,Home & Kitchen,Mixer Grinder,8,26552,15505.02,11046.98
ORD00716,2024-03-31,CUST0126,Customer_242,East,Odisha,Clothing,Jacket,2,9174,7494.93,1679.07
ORD00717,2024-12-17,CUST0274,Customer_006,North,Haryana,Home & Kitchen,Cookware Set,9,25731,18884.28,6846.72
ORD00718,2024-10-28,CUST0149,Customer_086,West,Gujarat,Clothing,Jacket,8,24120,16312.47,7807.53
ORD00719,2025-10-06,CUST0243,Customer_297,North,Haryana,Home & Kitchen,Mixer Grinder,5,24585,15442.65,9142.35
ORD00720,2024-03-25,CUST0065,Customer_259,South,Telangana,Electronics,Laptop,5,2615,1663.26,951.74
ORD00721,2024-09-20,CUST0008,Customer_058,North,Punjab,Furniture,Desk,3,7803,4935.91,2867.09
ORD00722,2024-06-28,CUST0134,Customer_121,South,Telangana,Home & Kitchen,Water Bottle,3,11874,7847.88,4026.12
ORD00723,2024-05-28,CUST0079,Customer_254,West,Maharashtra,Clothing,Jacket,1,3108,2626.95,481.05
ORD00724,2024-12-19,CUST0028,Customer_136,West,Gujarat,Furniture,Office Chair,8,13360,8193.11,5166.89
ORD00725,2025-05-02,CUST0273,Customer_120,North,Delhi,Electronics,Headphones,8,28528,19766.18,8761.82
ORD00726,2025-06-27,CUST0223,Customer_007,West,Rajasthan,Home & Kitchen,Water Bottle,7,29309,18429.13,10879.87
ORD00727,2024-02-12,CUST0050,Customer_273,East,Odisha,Clothing,T-Shirt,6,27858,21028.97,6829.03
ORD00728,2024-04-10,CUST0131,Customer_300,East,Odisha,Home & Kitchen,Mixer Grinder,5,15220,9605.31,5614.69
ORD00729,2025-11-24,CUST0093,Customer_161,West,Gujarat,Home & Kitchen,Cookware Set,4,7584,5354.2,2229.8
ORD00730,2025-06-21,CUST0054,Customer_229,North,Haryana,Electronics,Laptop,2,794,534.66,259.34
ORD00731,2024-01-25,CUST0048,Customer_030,East,West Bengal,Home & Kitchen,Water Bottle,5,11815,7182.62,4632.38
ORD00732,2025-09-11,CUST0067,Customer_193,South,Telangana,Home & Kitchen,Cookware Set,2,2564,1476.65,1087.35
ORD00733,2025-11-07,CUST0039,Customer_233,South,Karnataka,Home & Kitchen,Water Bottle,3,7125,4548.39,2576.61
ORD00734,2024-03-16,CUST0142,Customer_032,East,Odisha,Home & Kitchen,Water Bottle,6,14448,8648.43,5799.57
ORD00735,2024-09-28,CUST0092,Customer_226,West,Gujarat,Furniture,Bookshelf,1,2415,2020.59,394.41
ORD00736,2025-05-18,CUST0056,Customer_074,North,Punjab,Furniture,Office Chair,10,35160,21220.21,13939.79
ORD00737,2024-04-15,CUST0018,Customer_038,West,Maharashtra,Home & Kitchen,Mixer Grinder,2,7834,5990.03,1843.97
ORD00738,2025-05-24,CUST0077,Customer_001,North,Haryana,Home & Kitchen,Water Bottle,5,19760,10979.24,8780.76
ORD00739,2025-02-04,CUST0295,Customer_002,North,Haryana,Clothing,T-Shirt,5,7705,5855.93,1849.07
ORD00740,2024-01-04,CUST0197,Customer_247,West,Gujarat,Clothing,T-Shirt,7,6118,4356.25,1761.75
ORD00741,2025-02-14,CUST0029,Customer_047,North,Haryana,Clothing,Jacket,6,18186,13722.26,4463.74
ORD00742,2024-10-23,CUST0104,Customer_091,East,Bihar,Furniture,Bookshelf,2,8130,6326.25,1803.75
ORD00743,2024-04-19,CUST0184,Customer_250,North,Punjab,Home & Kitchen,Cookware Set,4,10992,8340.34,2651.66
ORD00744,2024-01-26,CUST0123,Customer_251,North,Haryana,Clothing,Jeans,4,5784,3243.14,2540.86
ORD00745,2025-04-05,CUST0009,Customer_019,West,Maharashtra,Clothing,Jacket,5,21965,15599.15,6365.85
ORD00746,2025-10-31,CUST0268,Customer_235,East,West Bengal,Furniture,Bookshelf,1,3621,2119.94,1501.06
ORD00747,2024-05-24,CUST0251,Customer_010,South,Telangana,Home & Kitchen,Mixer Grinder,4,3560,1997.39,1562.61
ORD00748,2025-10-09,CUST0026,Customer_158,West,Rajasthan,Electronics,Laptop,4,5476,3035.4,2440.6
ORD00749,2024-04-18,CUST0059,Customer_255,North,Punjab,Home & Kitchen,Mixer Grinder,3,2469,1963.69,505.31
ORD00750,2025-11-25,CUST0206,Customer_167,South,Karnataka,Furniture,Office Chair,7,21441,17012.5,4428.5
ORD00751,2024-08-06,CUST0024,Customer_089,North,Haryana,Home & Kitchen,Mixer Grinder,9,12825,8291.07,4533.93
ORD00752,2024-06-21,CUST0190,Customer_284,East,West Bengal,Electronics,Smartphone,5,7285,5662.38,1622.62
ORD00753,2025-10-09,CUST0193,Customer_081,South,Tamil Nadu,Furniture,Office Chair,10,6330,3734.77,2595.23
ORD00754,2024-04-01,CUST0146,Customer_214,North,Punjab,Electronics,Smartphone,1,359,216.77,142.23
ORD00755,2025-06-19,CUST0231,Customer_211,West,Rajasthan,Electronics,Headphones,4,5888,4368.59,1519.41
ORD00756,2025-09-18,CUST0046,Customer_155,South,Karnataka,Home & Kitchen,Mixer Grinder,1,1774,1357.39,416.61
ORD00757,2025-06-26,CUST0049,Customer_186,East,Odisha,Electronics,Laptop,9,20070,12193.95,7876.05
ORD00758,2024-04-25,CUST0077,Customer_243,South,Tamil Nadu,Home & Kitchen,Cookware Set,4,10256,5804.08,4451.92
ORD00759,2024-10-18,CUST0108,Customer_223,West,Maharashtra,Electronics,Headphones,1,742,551.65,190.35
ORD00760,2024-02-23,CUST0276,Customer_091,East,Odisha,Home & Kitchen,Mixer Grinder,8,5232,3041.5,2190.5
ORD00761,2024-08-28,CUST0228,Customer_297,South,Karnataka,Clothing,Jeans,9,11250,6426.65,4823.35
ORD00762,2024-11-29,CUST0117,Customer_051,East,Odisha,Furniture,Office Chair,6,13104,10269.51,2834.49
ORD00763,2024-03-16,CUST0242,Customer_300,South,Telangana,Clothing,T-Shirt,4,13504,11038.3,2465.7
ORD00764,2025-04-10,CUST0092,Customer_199,West,Maharashtra,Clothing,T-Shirt,3,6210,5144.15,1065.85
ORD00765,2024-07-26,CUST0172,Customer_066,East,West Bengal,Clothing,Jeans,4,12948,10910.85,2037.15
ORD00766,2025-04-21,CUST0235,Customer_215,North,Haryana,Home & Kitchen,Mixer Grinder,1,2598,1535.29,1062.71
ORD00767,2025-10-15,CUST0088,Customer_296,South,Tamil Nadu,Furniture,Office Chair,5,7920,6231.96,1688.04
ORD00768,2024-08-09,CUST0243,Customer_237,South,Karnataka,Clothing,T-Shirt,9,38763,31346.08,7416.92
ORD00769,2025-03-20,CUST0297,Customer_114,East,West Bengal,Home & Kitchen,Water Bottle,7,16240,10139.43,6100.57
ORD00770,2025-04-26,CUST0259,Customer_018,South,Telangana,Electronics,Laptop,7,4634,2604.39,2029.61
ORD00771,2024-09-03,CUST0043,Customer_286,West,Rajasthan,Clothing,T-Shirt,8,8816,6045.42,2770.58
ORD00772,2024-10-29,CUST0123,Customer_047,North,Haryana,Home & Kitchen,Water Bottle,7,14595,8608.33,5986.67
ORD00773,2025-08-07,CUST0299,Customer_013,North,Punjab,Home & Kitchen,Cookware Set,5,8125,6183.05,1941.95
ORD00774,2025-01-14,CUST0238,Customer_001,West,Gujarat,Electronics,Headphones,7,12705,9998.3,2706.7
ORD00775,2025-03-12,CUST0139,Customer_278,North,Punjab,Home & Kitchen,Water Bottle,6,27894,15615.46,12278.54
ORD00776,2024-02-26,CUST0264,Customer_187,South,Telangana,Electronics,Smartphone,10,30500,23507.21,6992.79
ORD00777,2025-01-09,CUST0188,Customer_090,North,Delhi,Clothing,T-Shirt,6,24672,18152.18,6519.82
ORD00778,2024-09-01,CUST0277,Customer_059,North,Haryana,Home & Kitchen,Water Bottle,4,5732,4839.96,892.04
ORD00779,2024-09-30,CUST0258,Customer_217,West,Rajasthan,Home & Kitchen,Mixer Grinder,4,8584,5546.46,3037.54
ORD00780,2025-05-28,CUST0270,Customer_063,East,West Bengal,Electronics,Smartphone,6,18768,12869.65,5898.35
ORD00781,2025-01-11,CUST0034,Customer_097,West,Rajasthan,Clothing,Jacket,9,24246,16622.9,7623.1
ORD00782,2024-03-19,CUST0056,Customer_085,West,Maharashtra,Electronics,Smartphone,7,12348,7859.65,4488.35
ORD00783,2024-07-28,CUST0267,Customer_012,East,West Bengal,Home & Kitchen,Water Bottle,3,13095,7793.48,5301.52
ORD00784,2025-03-06,CUST0228,Customer_011,East,Odisha,Home & Kitchen,Cookware Set,9,12429,8603.0,3826.0
ORD00785,2025-06-16,CUST0172,Customer_211,East,West Bengal,Electronics,Smartphone,1,2203,1763.47,439.53
ORD00786,2025-12-14,CUST0272,Customer_281,East,Bihar,Home & Kitchen,Cookware Set,6,25692,18703.96,6988.04
ORD00787,2024-11-09,CUST0088,Customer_134,West,Gujarat,Furniture,Desk,10,13800,11308.89,2491.11
ORD00788,2024-10-18,CUST0234,Customer_086,South,Tamil Nadu,Furniture,Bookshelf,5,3435,2042.11,1392.89
ORD00789,2025-12-26,CUST0079,Customer_083,South,Telangana,Clothing,Jacket,5,8965,7548.19,1416.81
ORD00790,2025-01-13,CUST0095,Customer_106,South,Karnataka,Electronics,Laptop,6,8016,5469.05,2546.95
ORD00791,2025-07-06,CUST0084,Customer_274,North,Haryana,Furniture,Bookshelf,6,9066,6000.55,3065.45
ORD00792,2025-04-14,CUST0164,Customer_080,East,West Bengal,Electronics,Laptop,7,30737,23991.93,6745.07
ORD00793,2024-10-29,CUST0243,Customer_149,North,Haryana,Clothing,Jacket,9,27117,20179.74,6937.26
ORD00794,2025-05-05,CUST0021,Customer_072,South,Telangana,Home & Kitchen,Water Bottle,8,24592,18609.85,5982.15
ORD00795,2024-04-04,CUST0168,Customer_029,North,Punjab,Electronics,Laptop,7,14735,10075.67,4659.33
ORD00796,2024-03-26,CUST0276,Customer_229,South,Telangana,Clothing,Jacket,4,10304,6272.2,4031.8
ORD00797,2025-09-11,CUST0262,Customer_029,North,Haryana,Clothing,T-Shirt,4,17268,11143.51,6124.49
ORD00798,2024-01-13,CUST0146,Customer_177,East,Odisha,Electronics,Headphones,7,23296,15511.26,7784.74
ORD00799,2025-03-30,CUST0213,Customer_227,East,Odisha,Clothing,Jeans,9,9153,5626.43,3526.57
ORD00800,2025-08-24,CUST0045,Customer_074,East,West Bengal,Home & Kitchen,Water Bottle,7,25851,15300.44,10550.56
ORD00801,2025-08-27,CUST0193,Customer_046,South,Tamil Nadu,Clothing,Jeans,9,27423,15626.58,11796.42
ORD00802,2025-04-18,CUST0291,Customer_071,North,Punjab,Home & Kitchen,Cookware Set,5,18475,11130.59,7344.41
ORD00803,2024-11-05,CUST0300,Customer_156,South,Karnataka,Clothing,T-Shirt,5,24185,16861.19,7323.81
ORD00804,2024-01-03,CUST0079,Customer_135,West,Rajasthan,Home & Kitchen,Water Bottle,8,17112,9549.39,7562.61
ORD00805,2024-10-21,CUST0214,Customer_092,East,Bihar,Home & Kitchen,Cookware Set,8,10536,7861.37,2674.63
ORD00806,2024-10-10,CUST0253,Customer_035,West,Rajasthan,Home & Kitchen,Cookware Set,4,2132,1248.94,883.06
ORD00807,2025-10-05,CUST0244,Customer_062,East,Bihar,Clothing,Jeans,10,38720,31382.71,7337.29
ORD00808,2024-06-15,CUST0298,Customer_030,East,Bihar,Home & Kitchen,Water Bottle,10,4430,3559.88,870.12
ORD00809,2024-10-06,CUST0185,Customer_215,South,Tamil Nadu,Clothing,Jeans,3,9681,5798.85,3882.15
ORD00810,2024-03-19,CUST0264,Customer_100,East,West Bengal,Furniture,Desk,5,23190,17199.65,5990.35
ORD00811,2024-11-19,CUST0155,Customer_139,South,Karnataka,Home & Kitchen,Mixer Grinder,3,14262,9224.41,5037.59
ORD00812,2024-01-14,CUST0071,Customer_266,East,West Bengal,Clothing,Jacket,10,31800,25344.42,6455.58
ORD00813,2024-06-15,CUST0053,Customer_112,East,Odisha,Clothing,Jeans,7,21609,17854.92,3754.08
ORD00814,2025-06-22,CUST0273,Customer_283,South,Telangana,Furniture,Office Chair,4,19504,14316.49,5187.51
ORD00815,2024-01-18,CUST0246,Customer_179,North,Punjab,Clothing,Jeans,2,2508,1995.5,512.5
ORD00816,2025-09-03,CUST0268,Customer_176,East,Bihar,Furniture,Bookshelf,3,11760,9606.95,2153.05
ORD00817,2025-12-11,CUST0073,Customer_117,South,Telangana,Furniture,Desk,1,1271,783.84,487.16
ORD00818,2024-04-24,CUST0040,Customer_010,East,West Bengal,Furniture,Office Chair,3,2829,1916.48,912.52
ORD00819,2025-11-06,CUST0263,Customer_031,West,Gujarat,Electronics,Laptop,4,4732,2649.15,2082.85
ORD00820,2024-01-11,CUST0050,Customer_064,West,Maharashtra,Furniture,Desk,1,842,539.3,302.7
ORD00821,2024-05-29,CUST0143,Customer_297,South,Telangana,Furniture,Office Chair,3,9537,5329.06,4207.94
ORD00822,2024-03-10,CUST0051,Customer_297,East,Odisha,Electronics,Headphones,9,20529,14400.53,6128.47
ORD00823,2025-07-04,CUST0003,Customer_051,North,Haryana,Furniture,Office Chair,4,10432,6275.18,4156.82
ORD00824,2024-07-08,CUST0226,Customer_055,South,Telangana,Home & Kitchen,Water Bottle,8,26416,20061.36,6354.64
ORD00825,2025-02-21,CUST0058,Customer_161,South,Tamil Nadu,Clothing,T-Shirt,7,14385,10131.0,4254.0
ORD00826,2025-01-04,CUST0148,Customer_286,North,Punjab,Electronics,Smartphone,9,12717,8885.94,3831.06
ORD00827,2025-04-12,CUST0160,Customer_228,North,Delhi,Furniture,Bookshelf,8,9976,6638.37,3337.63
ORD00828,2024-03-12,CUST0244,Customer_189,South,Telangana,Clothing,T-Shirt,5,19025,11541.24,7483.76
ORD00829,2025-06-19,CUST0044,Customer_062,South,Karnataka,Home & Kitchen,Cookware Set,8,9288,6212.84,3075.16
ORD00830,2024-06-21,CUST0034,Customer_187,South,Tamil Nadu,Clothing,T-Shirt,10,11330,8751.63,2578.37
ORD00831,2025-03-10,CUST0256,Customer_143,South,Tamil Nadu,Furniture,Office Chair,10,36110,21190.38,14919.62
ORD00832,2025-02-18,CUST0249,Customer_262,East,Bihar,Clothing,T-Shirt,6,25182,18886.58,6295.42
ORD00833,2025-05-24,CUST0119,Customer_069,East,West Bengal,Clothing,Jeans,2,2600,1625.54,974.46
ORD00834,2024-01-28,CUST0092,Customer_196,North,Delhi,Home & Kitchen,Water Bottle,1,858,600.12,257.88
ORD00835,2025-11-07,CUST0267,Customer_253,East,West Bengal,Furniture,Desk,10,10890,8472.98,2417.02
ORD00836,2025-07-09,CUST0176,Customer_277,West,Maharashtra,Furniture,Desk,8,34528,24219.27,10308.73
ORD00837,2025-01-20,CUST0227,Customer_236,North,Delhi,Clothing,T-Shirt,2,6884,4715.78,2168.22
ORD00838,2024-06-17,CUST0252,Customer_221,North,Delhi,Electronics,Headphones,9,25038,20416.24,4621.76
ORD00839,2025-08-05,CUST0252,Customer_284,South,Tamil Nadu,Home & Kitchen,Water Bottle,7,30051,23415.84,6635.16
ORD00840,2024-09-26,CUST0254,Customer_194,West,Gujarat,Clothing,Jacket,3,13350,7565.73,5784.27
ORD00841,2024-05-11,CUST0188,Customer_179,East,Odisha,Furniture,Bookshelf,1,530,385.38,144.62
ORD00842,2024-12-31,CUST0211,Customer_180,North,Haryana,Furniture,Bookshelf,7,7679,5209.77,2469.23
ORD00843,2025-08-29,CUST0044,Customer_034,North,Haryana,Furniture,Office Chair,4,8888,6616.45,2271.55
ORD00844,2024-02-08,CUST0236,Customer_217,East,West Bengal,Furniture,Bookshelf,3,1383,984.04,398.96
ORD00845,2025-01-21,CUST0293,Customer_200,West,Gujarat,Electronics,Laptop,8,3856,3261.13,594.87
ORD00846,2024-07-29,CUST0173,Customer_255,East,Bihar,Electronics,Smartphone,8,8952,6778.98,2173.02
ORD00847,2024-07-25,CUST0255,Customer_039,East,West Bengal,Home & Kitchen,Mixer Grinder,5,16380,13772.77,2607.23
ORD00848,2025-02-15,CUST0116,Customer_048,South,Tamil Nadu,Furniture,Desk,1,2735,2321.65,413.35
ORD00849,2025-06-27,CUST0244,Customer_219,North,Haryana,Furniture,Bookshelf,5,4255,3063.3,1191.7
ORD00850,2025-03-19,CUST0277,Customer_161,South,Tamil Nadu,Electronics,Smartphone,5,22170,17541.75,4628.25
ORD00851,2025-07-14,CUST0093,Customer_010,South,Tamil Nadu,Clothing,T-Shirt,5,22605,15506.32,7098.68
ORD00852,2025-10-15,CUST0273,Customer_223,South,Telangana,Clothing,Jeans,4,16512,10408.85,6103.15
ORD00853,2024-06-03,CUST0154,Customer_223,North,Haryana,Furniture,Office Chair,6,24528,14577.56,9950.44
ORD00854,2024-10-20,CUST0083,Customer_132,West,Gujarat,Electronics,Smartphone,4,14712,9269.74,5442.26
ORD00855,2024-09-08,CUST0159,Customer_238,South,Tamil Nadu,Furniture,Office Chair,2,3056,1856.75,1199.25
ORD00856,2024-10-06,CUST0070,Customer_015,West,Rajasthan,Clothing,T-Shirt,7,4221,2577.33,1643.67
ORD00857,2024-02-13,CUST0249,Customer_011,East,Odisha,Home & Kitchen,Cookware Set,9,15669,11646.58,4022.42
ORD00858,2025-02-20,CUST0187,Customer_047,North,Delhi,Furniture,Bookshelf,10,27410,22206.25,5203.75
ORD00859,2025-05-27,CUST0062,Customer_268,West,Rajasthan,Electronics,Headphones,4,4864,3508.36,1355.64
ORD00860,2024-11-16,CUST0169,Customer_300,East,Odisha,Electronics,Smartphone,4,5204,4069.31,1134.69
ORD00861,2024-04-19,CUST0090,Customer_110,West,Rajasthan,Home & Kitchen,Water Bottle,4,15056,9265.5,5790.5
ORD00862,2025-01-18,CUST0058,Customer_163,East,Odisha,Clothing,T-Shirt,5,3790,2642.04,1147.96
ORD00863,2024-05-28,CUST0186,Customer_244,West,Gujarat,Home & Kitchen,Cookware Set,4,10300,8382.45,1917.55
ORD00864,2025-11-09,CUST0028,Customer_123,East,Odisha,Electronics,Laptop,10,5850,4694.29,1155.71
ORD00865,2025-12-02,CUST0063,Customer_274,East,Bihar,Clothing,T-Shirt,5,16360,13430.7,2929.3
ORD00866,2024-09-18,CUST0155,Customer_047,South,Tamil Nadu,Clothing,T-Shirt,1,3519,2914.62,604.38
ORD00867,2025-10-21,CUST0209,Customer_018,South,Tamil Nadu,Furniture,Office Chair,3,11685,8639.96,3045.04
ORD00868,2024-12-06,CUST0217,Customer_052,East,West Bengal,Clothing,Jeans,8,29456,24388.07,5067.93
ORD00869,2025-09-08,CUST0281,Customer_168,South,Telangana,Furniture,Desk,9,7587,4973.71,2613.29
ORD00870,2025-10-18,CUST0070,Customer_002,West,Rajasthan,Electronics,Laptop,1,1805,1333.98,471.02
ORD00871,2024-04-23,CUST0081,Customer_128,West,Maharashtra,Home & Kitchen,Cookware Set,5,14350,10371.36,3978.64
ORD00872,2024-05-16,CUST0134,Customer_089,South,Telangana,Home & Kitchen,Cookware Set,7,20412,13991.34,6420.66
ORD00873,2025-02-06,CUST0194,Customer_293,East,Odisha,Furniture,Office Chair,2,7390,4879.47,2510.53
ORD00874,2025-04-18,CUST0102,Customer_135,South,Karnataka,Electronics,Laptop,9,19557,16076.9,3480.1
ORD00875,2024-06-01,CUST0046,Customer_189,South,Karnataka,Clothing,T-Shirt,10,38130,27839.39,10290.61
ORD00876,2025-04-09,CUST0254,Customer_061,South,Telangana,Electronics,Smartphone,1,4607,3135.28,1471.72
ORD00877,2025-05-21,CUST0196,Customer_067,South,Telangana,Furniture,Office Chair,4,9920,6312.97,3607.03
ORD00878,2024-07-12,CUST0215,Customer_093,West,Maharashtra,Home & Kitchen,Mixer Grinder,4,10472,8042.63,2429.37
ORD00879,2025-04-06,CUST0128,Customer_190,West,Maharashtra,Electronics,Laptop,5,12220,7584.29,4635.71
ORD00880,2025-12-10,CUST0204,Customer_109,West,Maharashtra,Electronics,Laptop,8,11128,9029.63,2098.37
ORD00881,2025-07-24,CUST0031,Customer_027,West,Rajasthan,Clothing,T-Shirt,10,23990,13720.28,10269.72
ORD00882,2025-05-31,CUST0196,Customer_155,East,West Bengal,Clothing,Jeans,6,4032,2224.08,1807.92
ORD00883,2024-07-02,CUST0134,Customer_087,West,Rajasthan,Furniture,Bookshelf,3,14649,8237.68,6411.32
ORD00884,2025-06-27,CUST0222,Customer_073,West,Gujarat,Clothing,Jeans,3,3102,2001.4,1100.6
ORD00885,2024-10-14,CUST0185,Customer_221,East,West Bengal,Furniture,Bookshelf,1,1347,942.58,404.42
ORD00886,2024-06-17,CUST0162,Customer_252,East,Odisha,Home & Kitchen,Mixer Grinder,5,22675,14600.5,8074.5
ORD00887,2024-02-25,CUST0118,Customer_094,South,Telangana,Home & Kitchen,Cookware Set,8,5880,3567.25,2312.75
ORD00888,2025-05-21,CUST0021,Customer_227,North,Punjab,Furniture,Desk,3,12378,8428.54,3949.46
ORD00889,2024-05-31,CUST0064,Customer_179,East,Bihar,Clothing,Jacket,8,32392,22606.27,9785.73
ORD00890,2024-10-06,CUST0289,Customer_300,North,Delhi,Furniture,Desk,3,5034,3901.25,1132.75
ORD00891,2024-03-19,CUST0127,Customer_256,South,Telangana,Electronics,Laptop,9,44775,27051.74,17723.26
ORD00892,2025-08-27,CUST0055,Customer_166,North,Punjab,Electronics,Laptop,5,6495,4340.29,2154.71
ORD00893,2024-10-02,CUST0003,Customer_169,South,Karnataka,Electronics,Smartphone,8,33840,23221.57,10618.43
ORD00894,2025-08-05,CUST0067,Customer_109,North,Haryana,Home & Kitchen,Mixer Grinder,8,23688,19761.13,3926.87
ORD00895,2025-07-14,CUST0196,Customer_048,North,Haryana,Furniture,Desk,6,4524,3497.69,1026.31
ORD00896,2024-08-01,CUST0084,Customer_199,West,Gujarat,Electronics,Headphones,4,14268,8229.16,6038.84
ORD00897,2025-03-18,CUST0159,Customer_068,West,Gujarat,Home & Kitchen,Cookware Set,3,3861,2469.36,1391.64
ORD00898,2025-04-01,CUST0199,Customer_244,East,Bihar,Electronics,Smartphone,6,26994,16465.3,10528.7
ORD00899,2025-01-12,CUST0096,Customer_223,East,Bihar,Home & Kitchen,Mixer Grinder,7,7273,5650.74,1622.26
ORD00900,2025-11-23,CUST0115,Customer_080,West,Maharashtra,Electronics,Laptop,9,27891,23483.71,4407.29
ORD00901,2025-03-23,CUST0041,Customer_245,West,Rajasthan,Home & Kitchen,Cookware Set,9,8883,5660.34,3222.66
ORD00902,2024-10-29,CUST0292,Customer_025,East,West Bengal,Electronics,Headphones,5,11680,8256.91,3423.09
ORD00903,2024-04-06,CUST0238,Customer_292,North,Delhi,Clothing,Jacket,2,8966,6074.23,2891.77
ORD00904,2024-01-17,CUST0059,Customer_237,East,Odisha,Furniture,Desk,10,9690,7563.96,2126.04
ORD00905,2025-12-22,CUST0153,Customer_161,South,Karnataka,Clothing,T-Shirt,1,982,662.73,319.27
ORD00906,2024-07-10,CUST0109,Customer_095,West,Rajasthan,Clothing,Jeans,10,24710,16120.81,8589.19
ORD00907,2024-01-19,CUST0003,Customer_203,North,Haryana,Home & Kitchen,Mixer Grinder,5,5855,3982.22,1872.78
ORD00908,2025-11-04,CUST0250,Customer_156,North,Delhi,Electronics,Headphones,8,32552,24659.5,7892.5
ORD00909,2024-05-18,CUST0008,Customer_098,East,Bihar,Home & Kitchen,Cookware Set,7,19453,11210.58,8242.42
ORD00910,2025-10-26,CUST0075,Customer_124,North,Delhi,Home & Kitchen,Water Bottle,4,2076,1272.11,803.89
ORD00911,2025-04-19,CUST0076,Customer_243,West,Rajasthan,Clothing,Jacket,4,4020,2573.91,1446.09
ORD00912,2025-03-31,CUST0249,Customer_242,West,Maharashtra,Electronics,Smartphone,3,4644,3583.47,1060.53
ORD00913,2025-02-05,CUST0027,Customer_171,North,Punjab,Home & Kitchen,Mixer Grinder,4,7796,4977.35,2818.65
ORD00914,2025-08-15,CUST0284,Customer_149,North,Delhi,Home & Kitchen,Cookware Set,7,25935,20866.91,5068.09
ORD00915,2025-09-18,CUST0250,Customer_119,North,Punjab,Clothing,T-Shirt,8,36040,26212.32,9827.68
ORD00916,2024-10-01,CUST0214,Customer_243,North,Haryana,Electronics,Laptop,7,20209,14469.17,5739.83
ORD00917,2024-01-22,CUST0083,Customer_148,North,Punjab,Home & Kitchen,Mixer Grinder,6,23832,18094.55,5737.45
ORD00918,2025-08-24,CUST0174,Customer_240,South,Tamil Nadu,Furniture,Bookshelf,8,17608,12365.94,5242.06
ORD00919,2025-11-20,CUST0185,Customer_242,South,Tamil Nadu,Home & Kitchen,Water Bottle,7,25998,20796.43,5201.57
ORD00920,2024-05-12,CUST0089,Customer_103,South,Telangana,Furniture,Office Chair,5,5030,3773.09,1256.91
ORD00921,2025-05-20,CUST0156,Customer_121,South,Telangana,Clothing,Jeans,2,7414,6175.24,1238.76
ORD00922,2024-12-31,CUST0082,Customer_090,South,Telangana,Electronics,Laptop,1,3239,2637.43,601.57
ORD00923,2024-05-03,CUST0288,Customer_115,North,Delhi,Furniture,Bookshelf,7,8631,6346.11,2284.89
ORD00924,2025-07-24,CUST0137,Customer_078,West,Gujarat,Furniture,Bookshelf,6,4092,3195.97,896.03
ORD00925,2024-04-23,CUST0055,Customer_053,North,Haryana,Electronics,Laptop,8,32352,27136.67,5215.33
ORD00926,2025-01-05,CUST0081,Customer_150,North,Haryana,Electronics,Smartphone,3,3801,3083.6,717.4
ORD00927,2024-12-08,CUST0071,Customer_063,West,Rajasthan,Clothing,Jeans,2,3126,2326.14,799.86
